date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation
1966-09-20,0.0,26.55,84.375,23.554166666666664,31.97083333333333,1007.55,21.0
1966-09-21,0.0,26.754166666666663,85.5,23.9625,32.37916666666667,1006.7666666666668,6.5
1966-09-22,0.0,26.97083333333333,83.41666666666667,23.704166666666666,32.40833333333333,1005.7791666666668,5.0
1966-09-23,0.0,26.329166666666666,84.625,23.375,31.479166666666668,1005.2208333333332,15.3
1966-09-24,0.0,26.3625,83.79166666666667,23.20833333333333,31.491666666666664,1004.8625,4.8
1966-09-25,0.1215385273098945,26.1375,84.375,23.116666666666664,30.98333333333333,1003.9333333333334,16.8
1966-09-26,10.716299057006836,25.179166666666664,90.04166666666667,23.3625,29.925,1003.4875,16.2
1966-09-27,67.75016784667969,24.916666666666668,91.16666666666669,23.29583333333333,29.683333333333334,1003.3375,28.3
1966-09-28,128.68267822265625,24.52916666666667,94.45833333333331,23.570833333333336,29.445833333333336,1002.6083333333332,24.3
1966-09-29,2.784519672393799,25.870833333333334,86.375,23.308333333333334,30.570833333333336,1002.8875,4.2
1966-09-30,0.1705460101366043,27.46666666666667,80.66666666666667,23.72083333333333,32.2875,1001.9625,0.2
1966-10-01,0.0,27.625,79.91666666666667,23.704166666666666,32.358333333333334,1001.5958333333332,0.4
1966-10-02,0.0,26.79583333333333,84.20833333333333,23.7,32.1625,1003.8416666666668,6.3
1966-10-03,3.0185868740081787,26.508333333333336,85.91666666666667,23.791666666666668,31.89583333333333,1005.4083333333332,13.1
1966-10-04,18.90170860290528,25.7,87.75,23.433333333333334,30.17083333333333,1006.6625,10.9
1966-10-05,13.32733154296875,24.475,92.91666666666669,23.23333333333333,29.070833333333336,1006.4708333333332,27.5
1966-10-06,43.91613006591797,24.64583333333333,90.75,22.97083333333333,28.891666666666666,1006.6541666666668,11.2
1966-10-07,75.59085845947266,24.29583333333333,92.66666666666669,23.0125,28.60833333333333,1006.575,15.5
1966-10-08,43.3660888671875,24.929166666666664,89.41666666666667,23.041666666666668,29.491666666666664,1006.95,7.0
1966-10-09,3.943380355834961,25.83333333333333,84.45833333333333,22.8375,30.33333333333333,1006.1708333333332,1.4
1966-10-10,0.0,26.47083333333333,82.79166666666667,23.079166666666666,31.25,1005.025,3.5
1966-10-11,0.0,25.67083333333333,86.70833333333333,23.183333333333334,30.433333333333334,1004.3291666666668,3.8
1966-10-12,0.0,26.575,85.04166666666667,23.695833333333336,31.441666666666663,1003.4833333333332,0.3
1966-10-13,0.6095982789993286,26.875,83.75,23.65416666666667,32.0,1003.7625,1.4
1966-10-14,74.4655990600586,26.266666666666666,86.08333333333333,23.60833333333333,31.33333333333333,1004.2,7.6
1966-10-15,4.1375908851623535,25.975,85.75,23.25,31.23333333333333,1004.0416666666666,4.9
1966-10-16,0.1317201554775238,25.83333333333333,87.0,23.40833333333333,30.85,1005.8583333333332,6.4
1966-10-17,0.0,25.90416666666667,87.41666666666667,23.54583333333333,30.47083333333333,1007.3791666666666,7.1000000000000005
1966-10-18,7.18173885345459,24.95833333333333,90.66666666666669,23.308333333333334,29.179166666666664,1007.0583333333334,10.1
1966-10-19,46.38713455200195,24.754166666666663,92.125,23.379166666666663,29.04583333333333,1006.4541666666668,19.7
1966-10-20,89.55241394042969,24.4625,93.375,23.29583333333333,29.17083333333333,1007.0208333333334,21.0
1966-10-21,37.569557189941406,24.29583333333333,91.79166666666669,22.829166666666666,28.77083333333333,1008.4041666666668,9.9
1966-10-22,0.2689360976219177,24.954166666666666,88.75,22.891666666666666,29.516666666666666,1009.0833333333334,8.6
1966-10-23,0.0,25.241666666666664,86.33333333333333,22.679166666666664,29.6625,1008.6541666666668,2.8
1966-10-24,4.700764656066895,25.425,80.625,21.58333333333333,29.433333333333334,1007.7125,0.2
1966-10-25,0.0,25.52083333333333,78.875,21.275,29.320833333333336,1006.6666666666666,0.0
1966-10-26,0.0,25.995833333333334,80.25,22.1,30.229166666666668,1006.825,0.0
1966-10-27,0.0,26.1,82.29166666666667,22.7,30.39583333333333,1007.0083333333332,2.2
1966-10-28,0.0,26.275,77.5,21.6875,29.975,1006.4208333333332,1.5
1966-10-29,0.0,25.8,76.0,20.916666666666668,29.02916666666667,1006.3583333333332,0.0
1966-10-30,0.0,25.8375,72.20833333333333,20.304166666666667,28.504166666666663,1006.5875,0.7000000000000001
1966-10-31,0.5598106384277344,25.445833333333336,83.41666666666667,22.316666666666663,29.3625,1007.7791666666668,8.0
1966-11-01,0.8483768105506897,25.7625,84.625,22.820833333333336,29.8375,1008.1166666666668,3.2
1966-11-02,1.08156156539917,26.3875,76.79166666666667,21.84583333333333,29.275,1005.8583333333332,6.300000000000001
1966-11-03,57.47280502319336,24.820833333333336,88.0,22.629166666666663,26.604166666666668,999.4166666666666,47.1
